#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T13:09:25 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=19 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-file=.&-oc.form=sexa&-order=I&-out.form=verb&-out=M0&-out=Mix&-out=Z0&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&
#-source=J/MNRAS/403/1413/yields
#-order=I
#-out=M0
#-out=Mix
#Mix=n
#-out=Z0
#Z0=0.0001
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 1.50 n  0.0001  0.661 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Ne   20  4.23e-06  1.10e-05  6.79e-06  1.31e-05  8.10e-06  2.10e-01
 1.50 n  0.0001  0.661 Ne   21  1.79e-07  1.96e-07  1.73e-08  2.34e-07  2.06e-08  1.05e+00
 1.50 n  0.0001  0.661 Ne   22  5.39e-04  5.39e-04  5.46e-07  6.42e-04  6.51e-07  2.99e+00
 1.50 n  0.0001  0.661 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Na   22  1.66e-28  1.66e-28  0.00e+00  1.98e-28  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Na   23  4.42e-06  4.56e-06  1.40e-07  5.44e-06  1.67e-07  1.51e+00
 1.50 n  0.0001  0.661 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Mg   24  4.91e-07  2.65e-06  2.16e-06  3.16e-06  2.58e-06  8.89e-02
 1.50 n  0.0001  0.661 Mg   25  1.83e-06  2.11e-06  2.84e-07  2.52e-06  3.38e-07  8.72e-01
 1.50 n  0.0001  0.661 Mg   26  1.75e-06  2.07e-06  3.26e-07  2.47e-06  3.88e-07  8.03e-01
 1.50 n  0.0001  0.661 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Al   26  1.60e-09  1.60e-09  0.00e+00  1.91e-09  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Al   27  4.05e-08  2.84e-07  2.44e-07  3.39e-07  2.90e-07  6.67e-02
 1.50 n  0.0001  0.661 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Si   28  2.15e-08  2.76e-06  2.74e-06  3.29e-06  3.27e-06  3.35e-03
 1.50 n  0.0001  0.661 Si   29  5.28e-09  1.49e-07  1.44e-07  1.78e-07  1.71e-07  1.56e-02
 1.50 n  0.0001  0.661 Si   30  1.68e-08  1.16e-07  9.87e-08  1.38e-07  1.18e-07  6.80e-02
 1.50 n  0.0001  0.661 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Si   32  7.04e-17  7.04e-17  0.00e+00  8.39e-17  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 P    31  1.58e-08  5.00e-08  3.42e-08  5.96e-08  4.08e-08  1.65e-01
 1.50 n  0.0001  0.661 P    32  1.80e-20  1.80e-20  0.00e+00  2.14e-20  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 S    32 -9.82e-09  1.65e-06  1.66e-06  1.97e-06  1.98e-06 -2.61e-03
 1.50 n  0.0001  0.661 S    33  7.37e-10  1.43e-08  1.35e-08  1.70e-08  1.61e-08  2.30e-02
 1.50 n  0.0001  0.661 S    34  3.81e-10  7.85e-07  7.84e-07  9.35e-07  9.35e-07  1.72e-04
 1.50 n  0.0001  0.661 S    35  1.16e-09  1.16e-09  0.00e+00  1.38e-09  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Fe   54 -1.13e-08  2.88e-07  2.99e-07  3.43e-07  3.57e-07 -1.67e-02
 1.50 n  0.0001  0.661 Fe   55  2.78e-09  2.78e-09  0.00e+00  3.31e-09  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Fe   56 -8.98e-08  4.82e-06  4.91e-06  5.74e-06  5.85e-06 -8.06e-03
 1.50 n  0.0001  0.661 Fe   57  2.44e-08  1.44e-07  1.20e-07  1.72e-07  1.43e-07  8.03e-02
 1.50 n  0.0001  0.661 Fe   58  3.17e-08  4.73e-08  1.55e-08  5.63e-08  1.85e-08  4.83e-01
 1.50 n  0.0001  0.661 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Fe   60  8.13e-10  8.13e-10  0.00e+00  9.69e-10  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Co   59  6.71e-09  2.08e-08  1.41e-08  2.48e-08  1.68e-08  1.69e-01
 1.50 n  0.0001  0.661 Co   60  2.86e-15  2.86e-15  0.00e+00  3.41e-15  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Ni   58 -7.91e-09  2.00e-07  2.08e-07  2.38e-07  2.47e-07 -1.69e-02
 1.50 n  0.0001  0.661 Ni   59  1.77e-10  1.77e-10  0.00e+00  2.11e-10  0.00e+00  0.00e+00
 1.50 n  0.0001  0.661 Ni   60  3.06e-09  8.53e-08  8.22e-08  1.02e-07  9.80e-08  1.58e-02
 1.50 n  0.0001  0.661 Ni   61  5.48e-08  5.84e-08  3.61e-09  6.96e-08  4.30e-09  1.21e+00
 1.50 n  0.0001  0.661 Ni   62 -9.62e-09  2.04e-09  1.17e-08  2.43e-09  1.39e-08 -7.58e-01
 1.75 n  0.0001  0.664 g     1  4.81e-08  4.84e-08  3.08e-10  4.46e-08  2.83e-10  2.20e+00
 1.75 n  0.0001  0.664 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 p     1 -1.13e-01  7.23e-01  8.36e-01  6.66e-01  7.70e-01 -6.31e-02
 1.75 n  0.0001  0.664 D     2  6.60e-18  6.60e-18  0.00e+00  6.08e-18  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 He    3  1.86e-04  1.86e-04  0.00e+00  1.71e-04  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 He    4  8.70e-02  3.37e-01  2.50e-01  3.10e-01  2.30e-01  1.30e-01
 1.75 n  0.0001  0.664 Li    7 -1.88e-09  1.46e-10  2.03e-09  1.34e-10  1.87e-09 -1.14e+00
 1.75 n  0.0001  0.664 Be    7  8.57e-14  8.57e-14  0.00e+00  7.89e-14  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 B     8  2.10e-28  2.10e-28  0.00e+00  1.94e-28  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 C    12  2.31e-02  2.31e-02  1.65e-05  2.13e-02  1.52e-05  3.15e+00
 1.75 n  0.0001  0.664 C    13  1.16e-06  1.36e-06  1.98e-07  1.25e-06  1.82e-07  8.36e-01
 1.75 n  0.0001  0.664 C    14  9.63e-09  9.63e-09  0.00e+00  8.86e-09  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 N    14  5.35e-05  5.95e-05  6.00e-06  5.48e-05  5.52e-06  9.97e-01
 1.75 n  0.0001  0.664 N    15  2.54e-08  4.91e-08  2.37e-08  4.52e-08  2.18e-08  3.16e-01
 1.75 n  0.0001  0.664 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 O    16  4.26e-04  4.78e-04  5.21e-05  4.41e-04  4.80e-05  9.63e-01
 1.75 n  0.0001  0.664 O    17  8.07e-07  8.28e-07  2.11e-08  7.63e-07  1.94e-08  1.59e+00
 1.75 n  0.0001  0.664 O    18 -4.89e-08  6.87e-08  1.18e-07  6.33e-08  1.08e-07 -2.33e-01
 1.75 n  0.0001  0.664 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 F    19  4.80e-06  4.80e-06  2.20e-09  4.42e-06  2.03e-09  3.34e+00
 1.75 n  0.0001  0.664 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Ne   20  2.23e-05  3.11e-05  8.79e-06  2.86e-05  8.10e-06  5.48e-01
 1.75 n  0.0001  0.664 Ne   21  7.58e-07  7.80e-07  2.24e-08  7.19e-07  2.06e-08  1.54e+00
 1.75 n  0.0001  0.664 Ne   22  2.07e-03  2.08e-03  7.07e-07  1.91e-03  6.51e-07  3.47e+00
 1.75 n  0.0001  0.664 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Na   22  5.11e-26  5.11e-26  0.00e+00  4.71e-26  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Na   23  3.55e-05  3.57e-05  1.81e-07  3.28e-05  1.67e-07  2.29e+00
 1.75 n  0.0001  0.664 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Mg   24  4.30e-06  7.09e-06  2.80e-06  6.53e-06  2.58e-06  4.04e-01
 1.75 n  0.0001  0.664 Mg   25  1.25e-05  1.29e-05  3.68e-07  1.18e-05  3.38e-07  1.54e+00
 1.75 n  0.0001  0.664 Mg   26  1.28e-05  1.32e-05  4.22e-07  1.21e-05  3.88e-07  1.49e+00
 1.75 n  0.0001  0.664 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Al   26  4.68e-09  4.68e-09  0.00e+00  4.31e-09  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Al   27  2.19e-07  5.35e-07  3.15e-07  4.92e-07  2.90e-07  2.29e-01
 1.75 n  0.0001  0.664 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Si   28  5.58e-08  3.60e-06  3.55e-06  3.32e-06  3.27e-06  6.74e-03
 1.75 n  0.0001  0.664 Si   29  1.47e-08  2.01e-07  1.86e-07  1.85e-07  1.71e-07  3.29e-02
 1.75 n  0.0001  0.664 Si   30  4.68e-08  1.75e-07  1.28e-07  1.61e-07  1.18e-07  1.35e-01
 1.75 n  0.0001  0.664 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Si   32  2.44e-15  2.44e-15  0.00e+00  2.25e-15  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 P    31  3.77e-08  8.20e-08  4.43e-08  7.55e-08  4.08e-08  2.67e-01
 1.75 n  0.0001  0.664 P    32  6.24e-19  6.24e-19  0.00e+00  5.74e-19  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 S    32 -2.60e-08  2.12e-06  2.15e-06  1.96e-06  1.98e-06 -5.32e-03
 1.75 n  0.0001  0.664 S    33  1.82e-09  1.93e-08  1.75e-08  1.78e-08  1.61e-08  4.29e-02
 1.75 n  0.0001  0.664 S    34  3.23e-09  1.02e-06  1.02e-06  9.38e-07  9.35e-07  1.34e-03
 1.75 n  0.0001  0.664 S    35  2.70e-09  2.70e-09  0.00e+00  2.49e-09  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Fe   54 -2.81e-08  3.59e-07  3.88e-07  3.31e-07  3.57e-07 -3.27e-02
 1.75 n  0.0001  0.664 Fe   55  6.09e-09  6.09e-09  0.00e+00  5.61e-09  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Fe   56 -2.29e-07  6.12e-06  6.35e-06  5.64e-06  5.85e-06 -1.60e-02
 1.75 n  0.0001  0.664 Fe   57  6.41e-08  2.19e-07  1.55e-07  2.02e-07  1.43e-07  1.50e-01
 1.75 n  0.0001  0.664 Fe   58  9.31e-08  1.13e-07  2.01e-08  1.04e-07  1.85e-08  7.51e-01
 1.75 n  0.0001  0.664 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Fe   60  2.90e-09  2.90e-09  0.00e+00  2.67e-09  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Co   59  1.94e-08  3.76e-08  1.83e-08  3.47e-08  1.68e-08  3.14e-01
 1.75 n  0.0001  0.664 Co   60  1.02e-14  1.02e-14  0.00e+00  9.37e-15  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Ni   58 -2.00e-08  2.49e-07  2.69e-07  2.29e-07  2.47e-07 -3.35e-02
 1.75 n  0.0001  0.664 Ni   59  3.28e-10  3.28e-10  0.00e+00  3.02e-10  0.00e+00  0.00e+00
 1.75 n  0.0001  0.664 Ni   60  8.02e-09  1.14e-07  1.06e-07  1.05e-07  9.80e-08  3.15e-02
 1.75 n  0.0001  0.664 Ni   61  1.13e-07  1.17e-07  4.67e-09  1.08e-07  4.30e-09  1.40e+00
 1.75 n  0.0001  0.664 Ni   62 -1.49e-08  1.72e-10  1.51e-08  1.58e-10  1.39e-08 -1.94e+00
 1.90 n  0.0001  0.681 g     1  2.32e-08  2.36e-08  3.45e-10  1.93e-08  2.83e-10  1.83e+00
 1.90 n  0.0001  0.681 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 p     1 -1.41e-01  7.98e-01  9.38e-01  6.54e-01  7.70e-01 -7.07e-02
 1.90 n  0.0001  0.681 D     2  7.24e-18  7.24e-18  0.00e+00  5.94e-18  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 He    3  1.90e-04  1.90e-04  0.00e+00  1.56e-04  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 He    4  1.07e-01  3.87e-01  2.80e-01  3.18e-01  2.30e-01  1.40e-01
 1.90 n  0.0001  0.681 Li    7 -2.15e-09  1.25e-10  2.27e-09  1.02e-10  1.87e-09 -1.26e+00
 1.90 n  0.0001  0.681 Be    7  4.53e-13  4.53e-13  0.00e+00  3.72e-13  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 B     8  1.56e-28  1.56e-28  0.00e+00  1.28e-28  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 C    12  2.97e-02  2.97e-02  1.85e-05  2.44e-02  1.52e-05  3.21e+00
 1.90 n  0.0001  0.681 C    13  1.42e-06  1.65e-06  2.22e-07  1.35e-06  1.82e-07  8.69e-01
 1.90 n  0.0001  0.681 C    14  1.48e-08  1.48e-08  0.00e+00  1.21e-08  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 N    14  6.43e-05  7.10e-05  6.73e-06  5.82e-05  5.52e-06  1.02e+00
 1.90 n  0.0001  0.681 N    15  1.26e-08  3.92e-08  2.66e-08  3.21e-08  2.18e-08  1.68e-01
 1.90 n  0.0001  0.681 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 O    16  4.78e-04  5.37e-04  5.85e-05  4.40e-04  4.80e-05  9.63e-01
 1.90 n  0.0001  0.681 O    17  8.47e-07  8.71e-07  2.37e-08  7.14e-07  1.94e-08  1.57e+00
 1.90 n  0.0001  0.681 O    18 -5.87e-08  7.33e-08  1.32e-07  6.02e-08  1.08e-07 -2.56e-01
 1.90 n  0.0001  0.681 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 F    19  7.82e-06  7.82e-06  2.47e-09  6.42e-06  2.03e-09  3.50e+00
 1.90 n  0.0001  0.681 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Ne   20  4.19e-05  5.18e-05  9.87e-06  4.25e-05  8.10e-06  7.20e-01
 1.90 n  0.0001  0.681 Ne   21  1.34e-06  1.37e-06  2.52e-08  1.12e-06  2.06e-08  1.74e+00
 1.90 n  0.0001  0.681 Ne   22  3.32e-03  3.32e-03  7.94e-07  2.72e-03  6.51e-07  3.62e+00
 1.90 n  0.0001  0.681 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Na   22  3.70e-24  3.70e-24  0.00e+00  3.03e-24  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Na   23  6.72e-05  6.74e-05  2.04e-07  5.53e-05  1.67e-07  2.52e+00
 1.90 n  0.0001  0.681 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Mg   24  9.17e-06  1.23e-05  3.14e-06  1.01e-05  2.58e-06  5.93e-01
 1.90 n  0.0001  0.681 Mg   25  2.62e-05  2.66e-05  4.13e-07  2.18e-05  3.38e-07  1.81e+00
 1.90 n  0.0001  0.681 Mg   26  2.80e-05  2.85e-05  4.73e-07  2.33e-05  3.88e-07  1.78e+00
 1.90 n  0.0001  0.681 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Al   26  8.88e-09  8.88e-09  0.00e+00  7.29e-09  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Al   27  5.61e-07  9.15e-07  3.54e-07  7.51e-07  2.90e-07  4.13e-01
 1.90 n  0.0001  0.681 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Si   28  1.27e-07  4.11e-06  3.98e-06  3.37e-06  3.27e-06  1.36e-02
 1.90 n  0.0001  0.681 Si   29  2.22e-08  2.31e-07  2.09e-07  1.90e-07  1.71e-07  4.38e-02
 1.90 n  0.0001  0.681 Si   30  5.44e-08  1.98e-07  1.43e-07  1.62e-07  1.18e-07  1.40e-01
 1.90 n  0.0001  0.681 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Si   32  3.41e-16  3.41e-16  0.00e+00  2.80e-16  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 P    31  2.54e-08  7.51e-08  4.97e-08  6.16e-08  4.08e-08  1.79e-01
 1.90 n  0.0001  0.681 P    32  8.70e-20  8.70e-20  0.00e+00  7.14e-20  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 S    32 -3.84e-08  2.38e-06  2.41e-06  1.95e-06  1.98e-06 -7.00e-03
 1.90 n  0.0001  0.681 S    33  2.48e-09  2.21e-08  1.97e-08  1.82e-08  1.61e-08  5.15e-02
 1.90 n  0.0001  0.681 S    34  6.63e-10  1.14e-06  1.14e-06  9.35e-07  9.35e-07  2.19e-04
 1.90 n  0.0001  0.681 S    35  2.22e-09  2.22e-09  0.00e+00  1.82e-09  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Fe   54 -3.94e-08  3.96e-07  4.35e-07  3.25e-07  3.57e-07 -4.13e-02
 1.90 n  0.0001  0.681 Fe   55  7.79e-09  7.79e-09  0.00e+00  6.39e-09  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Fe   56 -3.20e-07  6.81e-06  7.13e-06  5.59e-06  5.85e-06 -1.99e-02
 1.90 n  0.0001  0.681 Fe   57  9.34e-08  2.68e-07  1.74e-07  2.20e-07  1.43e-07  1.86e-01
 1.90 n  0.0001  0.681 Fe   58  1.51e-07  1.73e-07  2.26e-08  1.42e-07  1.85e-08  8.85e-01
 1.90 n  0.0001  0.681 Fe   59  2.92e-36  2.92e-36  0.00e+00  2.40e-36  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Fe   60  6.08e-09  6.08e-09  0.00e+00  4.98e-09  0.00e+00  0.00e+00
 1.90 n  0.0001  0.681 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
