#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T13:08:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=19 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-file=.&-oc.form=sexa&-order=I&-out.form=verb&-out=M0&-out=Mix&-out=Z0&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&
#-source=J/MNRAS/403/1413/yields
#-order=I
#-out=M0
#-out=Mix
#Mix=n
#-out=Z0
#Z0=0.004
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 1.50 n  0.0040  0.628 F    19  4.74e-08  1.18e-07  7.07e-08  1.35e-07  8.10e-08  2.23e-01
 1.50 n  0.0040  0.628 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Ne   20 -3.97e-07  2.82e-04  2.82e-04  3.24e-04  3.24e-04 -6.48e-04
 1.50 n  0.0040  0.628 Ne   21  2.08e-08  7.41e-07  7.20e-07  8.50e-07  8.26e-07  1.23e-02
 1.50 n  0.0040  0.628 Ne   22  3.42e-05  5.69e-05  2.27e-05  6.53e-05  2.61e-05  3.99e-01
 1.50 n  0.0040  0.628 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Na   22  1.32e-31  1.32e-31  0.00e+00  1.51e-31  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Na   23  1.42e-06  7.25e-06  5.83e-06  8.31e-06  6.68e-06  9.47e-02
 1.50 n  0.0040  0.628 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Mg   24  4.00e-08  8.99e-05  8.98e-05  1.03e-04  1.03e-04  1.56e-04
 1.50 n  0.0040  0.628 Mg   25 -7.02e-08  1.17e-05  1.18e-05  1.35e-05  1.35e-05 -2.63e-03
 1.50 n  0.0040  0.628 Mg   26  1.12e-08  1.36e-05  1.35e-05  1.55e-05  1.55e-05  3.22e-04
 1.50 n  0.0040  0.628 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Al   26  3.01e-08  3.01e-08  0.00e+00  3.45e-08  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Al   27  1.84e-07  1.03e-05  1.01e-05  1.18e-05  1.16e-05  7.79e-03
 1.50 n  0.0040  0.628 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Si   28  4.90e-09  1.14e-04  1.14e-04  1.31e-04  1.31e-04 -1.89e-05
 1.50 n  0.0040  0.628 Si   29  1.40e-09  5.98e-06  5.98e-06  6.86e-06  6.86e-06  6.42e-05
 1.50 n  0.0040  0.628 Si   30  6.50e-09  4.11e-06  4.11e-06  4.72e-06  4.71e-06  6.50e-04
 1.50 n  0.0040  0.628 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Si   32  2.99e-18  2.99e-18  0.00e+00  3.43e-18  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 P    31  1.00e-09  1.42e-06  1.42e-06  1.63e-06  1.63e-06  2.67e-04
 1.50 n  0.0040  0.628 P    32  7.64e-22  7.64e-22  0.00e+00  8.77e-22  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 S    32 -7.10e-09  6.91e-05  6.91e-05  7.92e-05  7.92e-05 -8.22e-05
 1.50 n  0.0040  0.628 S    33  2.27e-09  5.65e-07  5.62e-07  6.48e-07  6.45e-07  1.71e-03
 1.50 n  0.0040  0.628 S    34  2.55e-11  3.26e-05  3.26e-05  3.74e-05  3.74e-05 -3.73e-05
 1.50 n  0.0040  0.628 S    35  2.76e-10  2.76e-10  0.00e+00  3.17e-10  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Fe   54 -2.00e-08  1.24e-05  1.24e-05  1.43e-05  1.43e-05 -7.34e-04
 1.50 n  0.0040  0.628 Fe   55  1.45e-08  1.45e-08  0.00e+00  1.66e-08  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Fe   56 -7.43e-08  2.04e-04  2.04e-04  2.34e-04  2.34e-04 -1.96e-04
 1.50 n  0.0040  0.628 Fe   57  5.90e-08  5.04e-06  4.99e-06  5.78e-06  5.72e-06  5.07e-03
 1.50 n  0.0040  0.628 Fe   58  2.18e-08  6.67e-07  6.46e-07  7.65e-07  7.40e-07  1.44e-02
 1.50 n  0.0040  0.628 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Fe   60  2.92e-12  2.92e-12  0.00e+00  3.35e-12  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Co   59  9.03e-09  5.95e-07  5.86e-07  6.83e-07  6.73e-07  6.60e-03
 1.50 n  0.0040  0.628 Co   60  1.03e-17  1.03e-17  0.00e+00  1.18e-17  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Ni   58 -1.28e-08  8.62e-06  8.63e-06  9.89e-06  9.90e-06 -6.84e-04
 1.50 n  0.0040  0.628 Ni   59  1.34e-09  1.34e-09  0.00e+00  1.53e-09  0.00e+00  0.00e+00
 1.50 n  0.0040  0.628 Ni   60 -7.66e-10  3.42e-06  3.42e-06  3.92e-06  3.92e-06 -1.35e-04
 1.50 n  0.0040  0.628 Ni   61  3.26e-07  4.76e-07  1.50e-07  5.46e-07  1.72e-07  5.01e-01
 1.50 n  0.0040  0.628 Ni   62 -3.26e-07  1.58e-07  4.85e-07  1.82e-07  5.56e-07 -4.86e-01
 1.75 n  0.0040  0.630 g     1  7.42e-09  2.01e-08  1.27e-08  1.80e-08  1.13e-08  2.00e-01
 1.75 n  0.0040  0.630 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 p     1 -3.80e-02  8.00e-01  8.38e-01  7.15e-01  7.49e-01 -2.02e-02
 1.75 n  0.0040  0.630 D     2  5.69e-18  5.69e-18  0.00e+00  5.08e-18  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 He    3  3.19e-04  3.19e-04  0.00e+00  2.85e-04  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 He    4  3.18e-02  3.09e-01  2.77e-01  2.76e-01  2.48e-01  4.71e-02
 1.75 n  0.0040  0.630 Li    7 -1.33e-09  7.58e-10  2.09e-09  6.77e-10  1.87e-09 -4.40e-01
 1.75 n  0.0040  0.630 Be    7  1.93e-13  1.93e-13  0.00e+00  1.72e-13  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 B     8  1.54e-25  1.54e-25  0.00e+00  1.37e-25  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 C    12  5.32e-03  6.00e-03  6.79e-04  5.35e-03  6.07e-04  9.46e-01
 1.75 n  0.0040  0.630 C    13  1.07e-05  1.89e-05  8.18e-06  1.69e-05  7.30e-06  3.64e-01
 1.75 n  0.0040  0.630 C    14  6.52e-10  6.52e-10  0.00e+00  5.82e-10  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 N    14  3.06e-04  5.54e-04  2.47e-04  4.95e-04  2.21e-04  3.50e-01
 1.75 n  0.0040  0.630 N    15 -5.13e-07  4.64e-07  9.77e-07  4.14e-07  8.73e-07 -3.24e-01
 1.75 n  0.0040  0.630 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 O    16  1.06e-04  2.26e-03  2.15e-03  2.01e-03  1.92e-03  2.08e-02
 1.75 n  0.0040  0.630 O    17  7.32e-06  8.19e-06  8.71e-07  7.31e-06  7.78e-07  9.73e-01
 1.75 n  0.0040  0.630 O    18 -1.45e-06  3.40e-06  4.85e-06  3.04e-06  4.33e-06 -1.54e-01
 1.75 n  0.0040  0.630 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 F    19  2.41e-07  3.31e-07  9.08e-08  2.96e-07  8.10e-08  5.62e-01
 1.75 n  0.0040  0.630 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Ne   20 -6.33e-07  3.62e-04  3.63e-04  3.23e-04  3.24e-04 -7.92e-04
 1.75 n  0.0040  0.630 Ne   21  3.97e-08  9.65e-07  9.25e-07  8.61e-07  8.26e-07  1.82e-02
 1.75 n  0.0040  0.630 Ne   22  1.43e-04  1.72e-04  2.92e-05  1.54e-04  2.61e-05  7.71e-01
 1.75 n  0.0040  0.630 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Na   22  9.81e-29  9.81e-29  0.00e+00  8.76e-29  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Na   23  3.92e-06  1.14e-05  7.48e-06  1.02e-05  6.68e-06  1.83e-01
 1.75 n  0.0040  0.630 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Mg   24  9.13e-08  1.15e-04  1.15e-04  1.03e-04  1.03e-04  3.09e-04
 1.75 n  0.0040  0.630 Mg   25  7.13e-08  1.52e-05  1.52e-05  1.36e-05  1.35e-05  2.00e-03
 1.75 n  0.0040  0.630 Mg   26  2.11e-07  1.76e-05  1.74e-05  1.57e-05  1.55e-05  5.21e-03
 1.75 n  0.0040  0.630 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Al   26  4.65e-08  4.65e-08  0.00e+00  4.15e-08  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Al   27  4.63e-07  1.35e-05  1.30e-05  1.20e-05  1.16e-05  1.51e-02
 1.75 n  0.0040  0.630 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Si   28  1.08e-08  1.46e-04  1.46e-04  1.31e-04  1.31e-04 -2.17e-06
 1.75 n  0.0040  0.630 Si   29  8.71e-09  7.69e-06  7.68e-06  6.87e-06  6.86e-06  4.58e-04
 1.75 n  0.0040  0.630 Si   30  2.71e-08  5.30e-06  5.27e-06  4.73e-06  4.71e-06  2.19e-03
 1.75 n  0.0040  0.630 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Si   32  3.41e-17  3.41e-17  0.00e+00  3.04e-17  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 P    31  3.66e-09  1.83e-06  1.83e-06  1.64e-06  1.63e-06  8.35e-04
 1.75 n  0.0040  0.630 P    32  8.70e-21  8.70e-21  0.00e+00  7.77e-21  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 S    32 -3.00e-08  8.87e-05  8.88e-05  7.92e-05  7.92e-05 -1.81e-04
 1.75 n  0.0040  0.630 S    33  8.71e-09  7.31e-07  7.22e-07  6.53e-07  6.45e-07  5.17e-03
 1.75 n  0.0040  0.630 S    34  2.55e-11  4.19e-05  4.19e-05  3.74e-05  3.74e-05 -3.38e-05
 1.75 n  0.0040  0.630 S    35  1.16e-09  1.16e-09  0.00e+00  1.04e-09  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Fe   54 -7.58e-08  1.59e-05  1.60e-05  1.42e-05  1.43e-05 -2.10e-03
 1.75 n  0.0040  0.630 Fe   55  5.00e-08  5.00e-08  0.00e+00  4.46e-08  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Fe   56 -3.11e-07  2.62e-04  2.62e-04  2.34e-04  2.34e-04 -5.50e-04
 1.75 n  0.0040  0.630 Fe   57  2.36e-07  6.64e-06  6.40e-06  5.93e-06  5.72e-06  1.57e-02
 1.75 n  0.0040  0.630 Fe   58  1.03e-07  9.32e-07  8.29e-07  8.32e-07  7.40e-07  5.08e-02
 1.75 n  0.0040  0.630 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Fe   60  4.09e-11  4.09e-11  0.00e+00  3.65e-11  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Co   59  3.45e-08  7.88e-07  7.53e-07  7.03e-07  6.73e-07  1.94e-02
 1.75 n  0.0040  0.630 Co   60  1.44e-16  1.44e-16  0.00e+00  1.28e-16  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Ni   58 -5.05e-08  1.10e-05  1.11e-05  9.86e-06  9.90e-06 -2.02e-03
 1.75 n  0.0040  0.630 Ni   59  4.73e-09  4.73e-09  0.00e+00  4.22e-09  0.00e+00  0.00e+00
 1.75 n  0.0040  0.630 Ni   60 -1.05e-10  4.39e-06  4.39e-06  3.92e-06  3.92e-06 -4.45e-05
 1.75 n  0.0040  0.630 Ni   61  4.58e-07  6.51e-07  1.93e-07  5.81e-07  1.72e-07  5.29e-01
 1.75 n  0.0040  0.630 Ni   62 -4.45e-07  1.78e-07  6.23e-07  1.59e-07  5.56e-07 -5.44e-01
 1.90 n  0.0040  0.640 g     1  9.10e-09  2.34e-08  1.43e-08  1.86e-08  1.13e-08  2.14e-01
 1.90 n  0.0040  0.640 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 p     1 -4.91e-02  8.94e-01  9.43e-01  7.10e-01  7.49e-01 -2.33e-02
 1.90 n  0.0040  0.640 D     2  6.71e-18  6.71e-18  0.00e+00  5.32e-18  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 He    3  3.15e-04  3.15e-04  0.00e+00  2.50e-04  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 He    4  3.94e-02  3.51e-01  3.12e-01  2.79e-01  2.48e-01  5.16e-02
 1.90 n  0.0040  0.640 Li    7 -1.61e-09  7.38e-10  2.35e-09  5.86e-10  1.87e-09 -5.03e-01
 1.90 n  0.0040  0.640 Be    7  1.90e-13  1.90e-13  0.00e+00  1.51e-13  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 B     8  2.81e-26  2.81e-26  0.00e+00  2.23e-26  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 C    12  8.55e-03  9.31e-03  7.64e-04  7.39e-03  6.07e-04  1.09e+00
 1.90 n  0.0040  0.640 C    13  1.14e-05  2.06e-05  9.20e-06  1.63e-05  7.30e-06  3.50e-01
 1.90 n  0.0040  0.640 C    14  2.54e-09  2.54e-09  0.00e+00  2.02e-09  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 N    14  3.58e-04  6.36e-04  2.78e-04  5.05e-04  2.21e-04  3.59e-01
 1.90 n  0.0040  0.640 N    15 -5.98e-07  5.01e-07  1.10e-06  3.98e-07  8.73e-07 -3.41e-01
 1.90 n  0.0040  0.640 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 O    16  1.29e-04  2.55e-03  2.42e-03  2.02e-03  1.92e-03  2.26e-02
 1.90 n  0.0040  0.640 O    17  1.20e-05  1.29e-05  9.80e-07  1.03e-05  7.78e-07  1.12e+00
 1.90 n  0.0040  0.640 O    18 -1.78e-06  3.68e-06  5.46e-06  2.92e-06  4.33e-06 -1.72e-01
 1.90 n  0.0040  0.640 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 F    19  5.96e-07  6.98e-07  1.02e-07  5.54e-07  8.10e-08  8.35e-01
 1.90 n  0.0040  0.640 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Ne   20 -2.25e-07  4.08e-04  4.08e-04  3.24e-04  3.24e-04 -2.73e-04
 1.90 n  0.0040  0.640 Ne   21  6.76e-08  1.11e-06  1.04e-06  8.79e-07  8.26e-07  2.73e-02
 1.90 n  0.0040  0.640 Ne   22  3.13e-04  3.46e-04  3.28e-05  2.74e-04  2.61e-05  1.02e+00
 1.90 n  0.0040  0.640 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Na   22  1.05e-27  1.05e-27  0.00e+00  8.34e-28  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Na   23  6.23e-06  1.46e-05  8.42e-06  1.16e-05  6.68e-06  2.40e-01
 1.90 n  0.0040  0.640 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Mg   24  1.68e-07  1.30e-04  1.30e-04  1.03e-04  1.03e-04  5.28e-04
 1.90 n  0.0040  0.640 Mg   25  5.83e-07  1.76e-05  1.71e-05  1.40e-05  1.35e-05  1.46e-02
 1.90 n  0.0040  0.640 Mg   26  7.22e-07  2.03e-05  1.96e-05  1.61e-05  1.55e-05  1.57e-02
 1.90 n  0.0040  0.640 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Al   26  5.10e-08  5.10e-08  0.00e+00  4.05e-08  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Al   27  7.22e-07  1.54e-05  1.46e-05  1.22e-05  1.16e-05  2.09e-02
 1.90 n  0.0040  0.640 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Si   28  1.37e-08  1.65e-04  1.65e-04  1.31e-04  1.31e-04  3.26e-06
 1.90 n  0.0040  0.640 Si   29  2.14e-08  8.66e-06  8.64e-06  6.88e-06  6.86e-06  1.04e-03
 1.90 n  0.0040  0.640 Si   30  5.83e-08  5.99e-06  5.93e-06  4.76e-06  4.71e-06  4.21e-03
 1.90 n  0.0040  0.640 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Si   32  1.90e-16  1.90e-16  0.00e+00  1.51e-16  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 P    31  7.38e-09  2.06e-06  2.06e-06  1.64e-06  1.63e-06  1.52e-03
 1.90 n  0.0040  0.640 P    32  4.86e-20  4.86e-20  0.00e+00  3.86e-20  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 S    32 -6.45e-08  9.98e-05  9.98e-05  7.92e-05  7.92e-05 -3.13e-04
 1.90 n  0.0040  0.640 S    33  1.72e-08  8.30e-07  8.13e-07  6.59e-07  6.45e-07  9.04e-03
 1.90 n  0.0040  0.640 S    34  1.78e-10  4.71e-05  4.71e-05  3.74e-05  3.74e-05 -3.12e-05
 1.90 n  0.0040  0.640 S    35  2.49e-09  2.49e-09  0.00e+00  1.98e-09  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Fe   54 -1.50e-07  1.78e-05  1.80e-05  1.42e-05  1.43e-05 -3.68e-03
 1.90 n  0.0040  0.640 Fe   55  9.20e-08  9.20e-08  0.00e+00  7.30e-08  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Fe   56 -6.61e-07  2.94e-04  2.95e-04  2.34e-04  2.34e-04 -1.01e-03
 1.90 n  0.0040  0.640 Fe   57  4.81e-07  7.69e-06  7.20e-06  6.10e-06  5.72e-06  2.81e-02
 1.90 n  0.0040  0.640 Fe   58  2.38e-07  1.17e-06  9.33e-07  9.29e-07  7.40e-07  9.85e-02
 1.90 n  0.0040  0.640 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0040  0.640 Fe   60  2.29e-10  2.29e-10  0.00e+00  1.81e-10  0.00e+00  0.00e+00
