#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T13:07:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=19 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-file=.&-oc.form=sexa&-order=I&-out.form=verb&-out=M0&-out=Mix&-out=Z0&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&
#-source=J/MNRAS/403/1413/yields
#-order=I
#-out=M0
#-out=Mix
#Mix=n
#-out=Z0
#Z0=0.008
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 1.50 n  0.0080  0.633 F    19  8.85e-09  1.49e-07  1.41e-07  1.72e-07  1.62e-07  2.65e-02
 1.50 n  0.0080  0.633 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Ne   20 -1.12e-07  5.62e-04  5.62e-04  6.48e-04  6.48e-04 -1.24e-04
 1.50 n  0.0080  0.633 Ne   21  9.39e-09  1.44e-06  1.43e-06  1.66e-06  1.65e-06  2.80e-03
 1.50 n  0.0080  0.633 Ne   22  5.76e-06  5.09e-05  4.52e-05  5.88e-05  5.21e-05  5.21e-02
 1.50 n  0.0080  0.633 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Na   22  1.53e-28  1.53e-28  0.00e+00  1.76e-28  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Na   23  1.54e-06  1.31e-05  1.16e-05  1.51e-05  1.34e-05  5.41e-02
 1.50 n  0.0080  0.633 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Mg   24  1.58e-08  1.79e-04  1.79e-04  2.06e-04  2.06e-04  5.18e-07
 1.50 n  0.0080  0.633 Mg   25 -5.48e-08  2.34e-05  2.35e-05  2.70e-05  2.71e-05 -1.05e-03
 1.50 n  0.0080  0.633 Mg   26  1.07e-08  2.69e-05  2.69e-05  3.11e-05  3.11e-05  1.34e-04
 1.50 n  0.0080  0.633 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Al   26  2.92e-08  2.92e-08  0.00e+00  3.37e-08  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Al   27  6.45e-08  2.02e-05  2.02e-05  2.33e-05  2.32e-05  1.35e-03
 1.50 n  0.0080  0.633 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Si   28  1.66e-08  2.27e-04  2.27e-04  2.62e-04  2.62e-04 -6.01e-06
 1.50 n  0.0080  0.633 Si   29  1.16e-09  1.19e-05  1.19e-05  1.37e-05  1.37e-05  4.40e-06
 1.50 n  0.0080  0.633 Si   30  2.17e-09  8.17e-06  8.17e-06  9.42e-06  9.42e-06  7.77e-05
 1.50 n  0.0080  0.633 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Si   32  6.81e-19  6.81e-19  0.00e+00  7.85e-19  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 P    31  4.28e-10  2.83e-06  2.83e-06  3.27e-06  3.27e-06  2.79e-05
 1.50 n  0.0080  0.633 P    32  1.74e-22  1.74e-22  0.00e+00  2.00e-22  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 S    32  7.80e-09  1.37e-04  1.37e-04  1.59e-04  1.59e-04 -1.31e-05
 1.50 n  0.0080  0.633 S    33  6.22e-10  1.12e-06  1.12e-06  1.29e-06  1.29e-06  2.04e-04
 1.50 n  0.0080  0.633 S    34  4.50e-09  6.49e-05  6.49e-05  7.48e-05  7.48e-05 -7.64e-06
 1.50 n  0.0080  0.633 S    35  6.66e-11  6.66e-11  0.00e+00  7.68e-11  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Fe   54 -2.97e-09  2.48e-05  2.48e-05  2.86e-05  2.86e-05 -8.99e-05
 1.50 n  0.0080  0.633 Fe   55  3.39e-09  3.39e-09  0.00e+00  3.91e-09  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Fe   56  1.00e-08  4.06e-04  4.06e-04  4.68e-04  4.68e-04 -2.71e-05
 1.50 n  0.0080  0.633 Fe   57  1.49e-08  9.93e-06  9.92e-06  1.15e-05  1.14e-05  6.12e-04
 1.50 n  0.0080  0.633 Fe   58  5.47e-09  1.29e-06  1.28e-06  1.49e-06  1.48e-06  1.81e-03
 1.50 n  0.0080  0.633 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Fe   60  6.36e-13  6.36e-13  0.00e+00  7.33e-13  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Co   59  2.07e-09  1.17e-06  1.17e-06  1.35e-06  1.35e-06  7.31e-04
 1.50 n  0.0080  0.633 Co   60  2.23e-18  2.23e-18  0.00e+00  2.58e-18  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Ni   58 -1.88e-09  1.72e-05  1.72e-05  1.98e-05  1.98e-05 -8.54e-05
 1.50 n  0.0080  0.633 Ni   59  4.97e-10  4.97e-10  0.00e+00  5.73e-10  0.00e+00  0.00e+00
 1.50 n  0.0080  0.633 Ni   60  3.17e-10  6.80e-06  6.80e-06  7.84e-06  7.84e-06 -1.76e-05
 1.50 n  0.0080  0.633 Ni   61  6.18e-07  9.16e-07  2.98e-07  1.06e-06  3.44e-07  4.87e-01
 1.50 n  0.0080  0.633 Ni   62 -6.27e-07  3.37e-07  9.64e-07  3.89e-07  1.11e-06 -4.56e-01
 1.75 n  0.0080  0.636 g     1  1.46e-08  3.99e-08  2.53e-08  3.58e-08  2.27e-08  1.98e-01
 1.75 n  0.0080  0.636 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 p     1 -2.59e-02  7.95e-01  8.21e-01  7.14e-01  7.37e-01 -1.40e-02
 1.75 n  0.0080  0.636 D     2  5.74e-18  5.74e-18  0.00e+00  5.15e-18  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 He    3  3.27e-04  3.27e-04  0.00e+00  2.93e-04  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 He    4  2.24e-02  3.07e-01  2.84e-01  2.75e-01  2.55e-01  3.29e-02
 1.75 n  0.0080  0.636 Li    7 -7.54e-10  1.32e-09  2.08e-09  1.19e-09  1.87e-09 -1.96e-01
 1.75 n  0.0080  0.636 Be    7  2.98e-13  2.98e-13  0.00e+00  2.68e-13  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 B     8  6.37e-26  6.37e-26  0.00e+00  5.72e-26  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 C    12  2.46e-03  3.81e-03  1.35e-03  3.42e-03  1.21e-03  4.50e-01
 1.75 n  0.0080  0.636 C    13  2.40e-05  4.03e-05  1.63e-05  3.62e-05  1.46e-05  3.94e-01
 1.75 n  0.0080  0.636 C    14  5.76e-10  5.76e-10  0.00e+00  5.17e-10  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 N    14  5.71e-04  1.06e-03  4.92e-04  9.55e-04  4.42e-04  3.34e-01
 1.75 n  0.0080  0.636 N    15 -1.02e-06  9.20e-07  1.94e-06  8.26e-07  1.75e-06 -3.25e-01
 1.75 n  0.0080  0.636 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 O    16  2.54e-05  4.30e-03  4.28e-03  3.86e-03  3.84e-03  2.54e-03
 1.75 n  0.0080  0.636 O    17  8.93e-06  1.07e-05  1.73e-06  9.57e-06  1.56e-06  7.89e-01
 1.75 n  0.0080  0.636 O    18 -2.65e-06  7.01e-06  9.66e-06  6.29e-06  8.67e-06 -1.39e-01
 1.75 n  0.0080  0.636 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 F    19  1.50e-07  3.31e-07  1.81e-07  2.97e-07  1.62e-07  2.63e-01
 1.75 n  0.0080  0.636 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Ne   20 -8.63e-07  7.21e-04  7.22e-04  6.47e-04  6.48e-04 -5.54e-04
 1.75 n  0.0080  0.636 Ne   21  1.40e-08  1.85e-06  1.84e-06  1.66e-06  1.65e-06  3.25e-03
 1.75 n  0.0080  0.636 Ne   22  9.90e-05  1.57e-04  5.81e-05  1.41e-04  5.21e-05  4.32e-01
 1.75 n  0.0080  0.636 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Na   22  1.24e-28  1.24e-28  0.00e+00  1.11e-28  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Na   23  4.99e-06  1.99e-05  1.49e-05  1.78e-05  1.34e-05  1.26e-01
 1.75 n  0.0080  0.636 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Mg   24  4.40e-08  2.30e-04  2.30e-04  2.06e-04  2.06e-04  4.90e-05
 1.75 n  0.0080  0.636 Mg   25 -6.47e-08  3.01e-05  3.02e-05  2.70e-05  2.71e-05 -9.66e-04
 1.75 n  0.0080  0.636 Mg   26  1.32e-07  3.47e-05  3.46e-05  3.12e-05  3.11e-05  1.62e-03
 1.75 n  0.0080  0.636 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Al   26  7.41e-08  7.41e-08  0.00e+00  6.65e-08  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Al   27  4.22e-07  2.63e-05  2.59e-05  2.36e-05  2.32e-05  6.99e-03
 1.75 n  0.0080  0.636 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Si   28  7.28e-09  2.91e-04  2.91e-04  2.62e-04  2.62e-04 -2.35e-05
 1.75 n  0.0080  0.636 Si   29  7.51e-09  1.53e-05  1.53e-05  1.37e-05  1.37e-05  1.79e-04
 1.75 n  0.0080  0.636 Si   30  2.24e-08  1.05e-05  1.05e-05  9.44e-06  9.42e-06  8.92e-04
 1.75 n  0.0080  0.636 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Si   32  1.51e-17  1.51e-17  0.00e+00  1.36e-17  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 P    31  3.07e-09  3.64e-06  3.64e-06  3.27e-06  3.27e-06  3.32e-04
 1.75 n  0.0080  0.636 P    32  3.86e-21  3.86e-21  0.00e+00  3.47e-21  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 S    32 -2.44e-08  1.77e-04  1.77e-04  1.58e-04  1.59e-04 -9.44e-05
 1.75 n  0.0080  0.636 S    33  7.99e-09  1.45e-06  1.44e-06  1.30e-06  1.29e-06  2.37e-03
 1.75 n  0.0080  0.636 S    34  6.18e-10  8.33e-05  8.33e-05  7.48e-05  7.48e-05 -3.11e-05
 1.75 n  0.0080  0.636 S    35  9.86e-10  9.86e-10  0.00e+00  8.85e-10  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Fe   54 -6.67e-08  3.17e-05  3.18e-05  2.85e-05  2.86e-05 -9.46e-04
 1.75 n  0.0080  0.636 Fe   55  4.70e-08  4.70e-08  0.00e+00  4.22e-08  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Fe   56 -2.64e-07  5.21e-04  5.22e-04  4.68e-04  4.68e-04 -2.54e-04
 1.75 n  0.0080  0.636 Fe   57  2.09e-07  1.29e-05  1.27e-05  1.16e-05  1.14e-05  7.02e-03
 1.75 n  0.0080  0.636 Fe   58  8.16e-08  1.73e-06  1.65e-06  1.55e-06  1.48e-06  2.09e-02
 1.75 n  0.0080  0.636 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Fe   60  1.54e-11  1.54e-11  0.00e+00  1.38e-11  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Co   59  2.99e-08  1.53e-06  1.50e-06  1.37e-06  1.35e-06  8.53e-03
 1.75 n  0.0080  0.636 Co   60  5.40e-17  5.40e-17  0.00e+00  4.85e-17  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Ni   58 -4.42e-08  2.20e-05  2.21e-05  1.98e-05  1.98e-05 -9.06e-04
 1.75 n  0.0080  0.636 Ni   59  5.32e-09  5.32e-09  0.00e+00  4.78e-09  0.00e+00  0.00e+00
 1.75 n  0.0080  0.636 Ni   60 -1.31e-09  8.74e-06  8.74e-06  7.84e-06  7.84e-06 -9.95e-05
 1.75 n  0.0080  0.636 Ni   61  8.96e-07  1.28e-06  3.83e-07  1.15e-06  3.44e-07  5.23e-01
 1.75 n  0.0080  0.636 Ni   62 -8.93e-07  3.46e-07  1.24e-06  3.11e-07  1.11e-06 -5.54e-01
 1.90 n  0.0080  0.640 g     1  1.69e-08  4.55e-08  2.86e-08  3.61e-08  2.27e-08  2.02e-01
 1.90 n  0.0080  0.640 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 p     1 -3.09e-02  8.98e-01  9.29e-01  7.13e-01  7.37e-01 -1.47e-02
 1.90 n  0.0080  0.640 D     2  6.57e-18  6.57e-18  0.00e+00  5.22e-18  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 He    3  3.26e-04  3.26e-04  0.00e+00  2.58e-04  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 He    4  2.51e-02  3.47e-01  3.22e-01  2.75e-01  2.55e-01  3.26e-02
 1.90 n  0.0080  0.640 Li    7 -9.33e-10  1.42e-09  2.35e-09  1.12e-09  1.87e-09 -2.20e-01
 1.90 n  0.0080  0.640 Be    7  7.75e-12  7.75e-12  0.00e+00  6.15e-12  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 B     8  5.40e-27  5.40e-27  0.00e+00  4.29e-27  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 C    12  4.54e-03  6.07e-03  1.53e-03  4.81e-03  1.21e-03  5.99e-01
 1.90 n  0.0080  0.640 C    13  2.51e-05  4.35e-05  1.84e-05  3.46e-05  1.46e-05  3.74e-01
 1.90 n  0.0080  0.640 C    14  6.39e-10  6.39e-10  0.00e+00  5.07e-10  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 N    14  6.34e-04  1.19e-03  5.57e-04  9.45e-04  4.42e-04  3.30e-01
 1.90 n  0.0080  0.640 N    15 -1.14e-06  1.06e-06  2.20e-06  8.38e-07  1.75e-06 -3.19e-01
 1.90 n  0.0080  0.640 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 O    16  4.89e-05  4.89e-03  4.84e-03  3.88e-03  3.84e-03  4.34e-03
 1.90 n  0.0080  0.640 O    17  1.43e-05  1.63e-05  1.96e-06  1.29e-05  1.56e-06  9.20e-01
 1.90 n  0.0080  0.640 O    18 -3.09e-06  7.84e-06  1.09e-05  6.22e-06  8.67e-06 -1.44e-01
 1.90 n  0.0080  0.640 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 F    19  3.12e-07  5.16e-07  2.04e-07  4.09e-07  1.62e-07  4.02e-01
 1.90 n  0.0080  0.640 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Ne   20 -1.19e-06  8.15e-04  8.17e-04  6.47e-04  6.48e-04 -6.67e-04
 1.90 n  0.0080  0.640 Ne   21  3.93e-11  2.08e-06  2.08e-06  1.65e-06  1.65e-06 -2.47e-05
 1.90 n  0.0080  0.640 Ne   22  1.89e-04  2.55e-04  6.57e-05  2.02e-04  5.21e-05  5.89e-01
 1.90 n  0.0080  0.640 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Na   22  2.32e-26  2.32e-26  0.00e+00  1.84e-26  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Na   23  7.35e-06  2.42e-05  1.68e-05  1.92e-05  1.34e-05  1.57e-01
 1.90 n  0.0080  0.640 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Mg   24  5.71e-08  2.60e-04  2.60e-04  2.06e-04  2.06e-04  6.25e-05
 1.90 n  0.0080  0.640 Mg   25  1.53e-07  3.43e-05  3.41e-05  2.72e-05  2.71e-05  1.91e-03
 1.90 n  0.0080  0.640 Mg   26  3.52e-07  3.95e-05  3.91e-05  3.14e-05  3.11e-05  3.86e-03
 1.90 n  0.0080  0.640 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Al   26  9.39e-08  9.39e-08  0.00e+00  7.45e-08  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Al   27  7.11e-07  3.00e-05  2.93e-05  2.38e-05  2.32e-05  1.04e-02
 1.90 n  0.0080  0.640 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Si   28  8.32e-09  3.30e-04  3.30e-04  2.62e-04  2.62e-04 -2.20e-05
 1.90 n  0.0080  0.640 Si   29  1.65e-08  1.73e-05  1.73e-05  1.37e-05  1.37e-05  3.80e-04
 1.90 n  0.0080  0.640 Si   30  4.48e-08  1.19e-05  1.19e-05  9.46e-06  9.42e-06  1.61e-03
 1.90 n  0.0080  0.640 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Si   32  4.91e-17  4.91e-17  0.00e+00  3.90e-17  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 P    31  5.76e-09  4.12e-06  4.12e-06  3.27e-06  3.27e-06  5.75e-04
 1.90 n  0.0080  0.640 P    32  1.25e-20  1.25e-20  0.00e+00  9.94e-21  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 S    32 -5.10e-08  2.00e-04  2.00e-04  1.58e-04  1.59e-04 -1.44e-04
 1.90 n  0.0080  0.640 S    33  1.57e-08  1.64e-06  1.63e-06  1.30e-06  1.29e-06  4.15e-03
 1.90 n  0.0080  0.640 S    34  2.69e-10  9.43e-05  9.43e-05  7.48e-05  7.48e-05 -3.17e-05
 1.90 n  0.0080  0.640 S    35  1.98e-09  1.98e-09  0.00e+00  1.57e-09  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Fe   54 -1.29e-07  3.59e-05  3.60e-05  2.85e-05  2.86e-05 -1.59e-03
 1.90 n  0.0080  0.640 Fe   55  8.80e-08  8.80e-08  0.00e+00  6.98e-08  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Fe   56 -5.36e-07  5.90e-04  5.90e-04  4.68e-04  4.68e-04 -4.28e-04
 1.90 n  0.0080  0.640 Fe   57  4.15e-07  1.48e-05  1.44e-05  1.18e-05  1.14e-05  1.23e-02
 1.90 n  0.0080  0.640 Fe   58  1.69e-07  2.04e-06  1.87e-06  1.62e-06  1.48e-06  3.76e-02
 1.90 n  0.0080  0.640 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Fe   60  6.15e-11  6.15e-11  0.00e+00  4.88e-11  0.00e+00  0.00e+00
