#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T12:56:00 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=20 
#-oc.form=sexa
#-out.max=unlimited
#-order=I
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-out.max=unlimited&-out.form=HTML Table&-order=I&-oc.form=sexa&-out.src=J/MNRAS/403/1413/yields&-out=M0&M0=2&-out=Mix&-out=Z0&Z0=0.02&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-out.src=J/MNRAS/403/1413/yields
#-source=J/MNRAS/403/1413/yields
#-out=M0
#M0=2
#-out=Mix
#-out=Z0
#Z0=0.02
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 2.50 n  0.0200  0.663 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 F    19  7.60e-07  1.50e-06  7.45e-07  8.19e-07  4.06e-07  3.05e-01
 2.50 n  0.0200  0.663 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Ne   20 -2.44e-06  2.98e-03  2.98e-03  1.62e-03  1.62e-03 -3.86e-04
 2.50 n  0.0200  0.663 Ne   21  6.26e-08  7.65e-06  7.59e-06  4.17e-06  4.13e-06  3.54e-03
 2.50 n  0.0200  0.663 Ne   22  4.73e-04  7.13e-04  2.40e-04  3.88e-04  1.30e-04  4.74e-01
 2.50 n  0.0200  0.663 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Na   22  7.45e-25  7.45e-25  0.00e+00  4.05e-25  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Na   23  2.34e-05  8.48e-05  6.14e-05  4.62e-05  3.34e-05  1.40e-01
 2.50 n  0.0200  0.663 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Mg   24  6.39e-08  9.47e-04  9.47e-04  5.16e-04  5.16e-04 -3.88e-07
 2.50 n  0.0200  0.663 Mg   25  5.88e-07  1.25e-04  1.24e-04  6.81e-05  6.78e-05  2.02e-03
 2.50 n  0.0200  0.663 Mg   26  1.89e-06  1.45e-04  1.43e-04  7.88e-05  7.77e-05  5.69e-03
 2.50 n  0.0200  0.663 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Al   26  2.40e-07  2.40e-07  0.00e+00  1.31e-07  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Al   27  1.23e-06  1.08e-04  1.07e-04  5.88e-05  5.82e-05  4.96e-03
 2.50 n  0.0200  0.663 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Si   28  6.92e-08  1.20e-03  1.20e-03  6.54e-04  6.54e-04 -4.76e-06
 2.50 n  0.0200  0.663 Si   29  6.18e-08  6.31e-05  6.30e-05  3.44e-05  3.43e-05  3.96e-04
 2.50 n  0.0200  0.663 Si   30  1.38e-07  4.34e-05  4.33e-05  2.36e-05  2.36e-05  1.35e-03
 2.50 n  0.0200  0.663 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Si   32  1.57e-16  1.57e-16  0.00e+00  8.52e-17  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 P    31  1.74e-08  1.50e-05  1.50e-05  8.18e-06  8.17e-06  4.73e-04
 2.50 n  0.0200  0.663 P    32  4.00e-20  4.00e-20  0.00e+00  2.18e-20  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 S    32 -1.05e-07  7.28e-04  7.28e-04  3.96e-04  3.97e-04 -9.26e-05
 2.50 n  0.0200  0.663 S    33  4.90e-08  5.98e-06  5.93e-06  3.25e-06  3.23e-06  3.55e-03
 2.50 n  0.0200  0.663 S    34  2.53e-08  3.44e-04  3.44e-04  1.87e-04  1.87e-04  2.28e-06
 2.50 n  0.0200  0.663 S    35  6.08e-09  6.08e-09  0.00e+00  3.31e-09  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Fe   54 -3.74e-07  1.31e-04  1.31e-04  7.12e-05  7.15e-05 -1.27e-03
 2.50 n  0.0200  0.663 Fe   55  2.61e-07  2.61e-07  0.00e+00  1.42e-07  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Fe   56 -1.50e-06  2.15e-03  2.15e-03  1.17e-03  1.17e-03 -3.33e-04
 2.50 n  0.0200  0.663 Fe   57  1.28e-06  5.38e-05  5.26e-05  2.93e-05  2.86e-05  1.04e-02
 2.50 n  0.0200  0.663 Fe   58  5.24e-07  7.33e-06  6.81e-06  3.99e-06  3.71e-06  3.22e-02
 2.50 n  0.0200  0.663 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Fe   60  2.32e-10  2.32e-10  0.00e+00  1.26e-10  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Co   59  1.57e-07  6.34e-06  6.18e-06  3.45e-06  3.37e-06  1.09e-02
 2.50 n  0.0200  0.663 Co   60  8.16e-16  8.16e-16  0.00e+00  4.44e-16  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Ni   58 -2.55e-07  9.08e-05  9.10e-05  4.94e-05  4.95e-05 -1.25e-03
 2.50 n  0.0200  0.663 Ni   59  4.38e-08  4.38e-08  0.00e+00  2.39e-08  0.00e+00  0.00e+00
 2.50 n  0.0200  0.663 Ni   60  4.08e-09  3.60e-05  3.60e-05  1.96e-05  1.96e-05  1.94e-05
 2.50 n  0.0200  0.663 Ni   61  4.47e-06  6.05e-06  1.58e-06  3.29e-06  8.61e-07  5.83e-01
 2.50 n  0.0200  0.663 Ni   62 -4.43e-06  6.76e-07  5.11e-06  3.68e-07  2.78e-06 -8.79e-01
